query	no	token	pos
전주 여행	473	크리스마스	NNG
전주 여행	473	에	JKB
전주 여행	473	단	MM
전주 여행	473	둘	NR
전주 여행	473	이	XSN
전주 여행	473	서	JKS
전주 여행	473	당일치기	NNG
전주 여행	473	로	JKB
전주 여행	473	하	XSV
전주 여행	473	기	ETN
전주 여행	473	로	JKB
전주 여행	473	했	VV+EP
전주 여행	473	습니다	EF
전주 여행	473	고등학생	NNG
전주 여행	473	인데요	VCP+EF
전주 여행	473	어느	MM
전주 여행	473	정도	NNG
전주 여행	473	들	VV
전주 여행	473	고	EC
전주 여행	473	가	VX
전주 여행	473	는	ETM
전주 여행	473	게	NNB+JKS
전주 여행	473	맞	VV
전주 여행	473	고	EC
전주 여행	473	는	JX
전주 여행	473	할	VV+ETM
전주 여행	473	게	NNB+JKS
전주 여행	473	뭐	IC
전주 여행	473	뭐	IC
전주 여행	473	있	VA
전주 여행	473	을까요	EC
전주 여행	473	제대로	MAG
전주 여행	473	답변	NNG
전주 여행	473	해	XSV+EC
전주 여행	473	주	VX
전주 여행	473	세요	EP+EF
전주 여행	473	대학	NNG
전주 여행	473	로	JKB
전주 여행	473	와	JC
전주 여행	473	투어	NNG
전주 여행	473	공연	NNG
전주 여행	473	하	XSV
전주 여행	473	는	ETM
전주 여행	473	연극	NNG
전주 여행	473	추천	NNG
전주 여행	473	해	XSV+EC
전주 여행	473	드릴께요	VX+EF
전주 여행	474	제	NP
전주 여행	474	가	JKS
전주 여행	474	을	JKO
전주 여행	474	갔	VV+EP
전주 여행	474	는데	EC
전주 여행	474	여	JKV
전주 여행	474	제	NP
전주 여행	474	가	JKS
전주 여행	474	왜	MAG
전주 여행	474	그런진	VA+EC+JX
전주 여행	474	모르	VV
전주 여행	474	겠	EP
전주 여행	474	지만	EC
전주 여행	474	그냥	MAG
전주 여행	474	전라도	NNP
전주 여행	474	사투리	NNG
전주 여행	474	듣	VV
전주 여행	474	기	ETN
전주 여행	474	싫	VA
전주 여행	474	더라구요	EF
전주 여행	474	억양	NNG
전주 여행	474	이	JKS
전주 여행	474	쎄	VA
전주 여행	474	서	EC
전주 여행	474	그런	MM
전주 여행	474	감	NNG
전주 여행	474	좀	MAG
전주 여행	474	듣	VV
전주 여행	474	기	ETN
전주 여행	474	가	JKS
전주 여행	474	거북	NNG
전주 여행	474	했	XSV+EP
전주 여행	474	는데	EC
전주 여행	474	갔었	VV+EP
전주 여행	474	는데	EC
전주 여행	474	무슨	MM
전주 여행	474	일	NNG
전주 여행	474	인진	VCP+EC+JX
전주 여행	474	모르	VV
전주 여행	474	겠	EP
전주 여행	474	지만	EC
전주 여행	474	사람	NNG
전주 여행	474	들	XSN
전주 여행	474	전라도	NNP
전주 여행	474	사투리	NNG
전주 여행	474	1	SN
전주 여행	474	도	NNBC
전주 여행	474	안	MAG
전주 여행	474	쓰	VV
전주 여행	474	던데요	EC
전주 여행	474	쫌	MAG
전주 여행	474	의외	NNG
전주 여행	474	였	VCP+EP
전주 여행	474	어요	EF
전주 여행	474	전라북도	NNP
전주 여행	474	전주시	NNP
전주 여행	474	아닌가요	VCN+EC
전주 여행	475	1	SN
전주 여행	475	박	NNBC
전주 여행	475	2	SN
전주 여행	475	일	NNBC
전주 여행	475	코스	NNG
전주 여행	475	추천	NNG
전주 여행	475	및	MAJ
전주 여행	475	조언	NNG
전주 여행	475	해	XSV+EC
전주 여행	475	주	VX
전주 여행	475	세요	EP+EF
전주 여행	475	가	VV
전주 여행	475	고	EC
전주 여행	475	싶	VX
전주 여행	475	은	ETM
전주 여행	475	곳	NNB
전주 여행	475	한옥마을	NNP
전주 여행	475	경기전	NNG
전주 여행	475	난장	NNG
전주 여행	475	국립	NNG
전주 여행	475	박물관	NNG
전주 여행	475	동물원	NNG
전주 여행	475	이동	NNG
전주 여행	475	수단	NNG
전주 여행	475	자동차	NNG
전주 여행	475	맛집	NNG
전주 여행	475	국내	NNG
전주 여행	475	전	NNG
전주 여행	475	주달	NNG
전주 여행	475	봉	NNG
전주 여행	475	이	JKS
전주 여행	475	달	NNG
전주 여행	475	봉	NNG
전주 여행	475	티비	NNG
전주 여행	475	코스	NNG
전주 여행	475	가	JKS
전주 여행	475	볼	VV+ETM
전주 여행	475	만	NNB
전주 여행	475	한	XSA+ETM
전주 여행	475	곳	NNG
전주 여행	475	여수	NNG
전주 여행	475	여수	NNG
전주 여행	475	가	JKS
전주 여행	475	볼	VV+ETM
전주 여행	475	만	NNB
전주 여행	475	한	XSA+ETM
전주 여행	475	곳	NNB
전주 여행	475	제주	NNP
전주 여행	475	도	JX
전주 여행	476	뚜벅	MAG
전주 여행	476	이	MM
전주 여행	476	으로	JKB
전주 여행	476	가	VV
전주 여행	476	려는데	EC
전주 여행	476	한옥	NNG
전주 여행	476	마을	NNG
전주 여행	476	근처	NNG
전주 여행	476	짐	NNG
전주 여행	476	.	SF
전주 여행	476	..	SY
전주 여행	476	이용	NNG
전주 여행	476	하	XSV
전주 여행	476	시	EP
전주 여행	476	면	EC
전주 여행	476	원	NNG
전주 여행	476	하	XSV
전주 여행	476	는	ETM
전주 여행	476	장소	NNG
전주 여행	476	에서	JKB
전주 여행	476	장소	NNG
전주 여행	476	로	JKB
전주 여행	476	짐	NNG
전주 여행	476	운송	NNG
전주 여행	476	이	JKS
전주 여행	476	가능	NNG
전주 여행	476	합니다	XSA+EF
전주 여행	476	가격	NNG
전주 여행	476	도	JX
전주 여행	476	저렴	XR
전주 여행	476	하	XSA
전주 여행	476	고	EC
전주 여행	476	앱	NNG
전주 여행	476	을	JKO
전주 여행	476	통해	VV+EC
전주 여행	476	실시간	NNG
전주 여행	476	으로	JKB
전주 여행	476	주문	NNG
전주 여행	476	및	MAJ
전주 여행	476	현황	NNG
전주 여행	476	확인	NNG
전주 여행	476	까지	JX
전주 여행	476	가능	NNG
전주 여행	476	해	XSV+EC
전주 여행	476	중	NNB
전주 여행	476	편리	NNG
전주 여행	476	하	XSV
전주 여행	476	게	EC
전주 여행	476	이용	NNG
전주 여행	476	이	JKS
전주 여행	476	가능	NNG
전주 여행	476	하	XSA
전주 여행	476	니	EC
전주 여행	476	뚜벅	MAG
전주 여행	476	이	MM
전주 여행	476	시	NNB
전주 여행	476	참고	NNG
전주 여행	476	해	XSV+EC
전주 여행	476	보	VX
전주 여행	476	세요	EP+EF
전주 여행	476	즐거운	VA+ETM
전주 여행	476	되	XSV
전주 여행	476	시	EP
전주 여행	476	길	ETN+JKO
전주 여행	476	바랄	VV+ETM
전주 여행	476	게요	NNB+VCP+EC
전주 여행	477	일정	NNG
전주 여행	477	이번	NNG
전주 여행	477	에	JKB
전주 여행	477	로	JKB
전주 여행	477	을	JKO
전주 여행	477	가	VV
전주 여행	477	는데	EC
전주 여행	477	소요	NNG
전주 여행	477	시간	NNG
전주 여행	477	을	JKO
전주 여행	477	알	VV
전주 여행	477	고	EC
전주 여행	477	싶	VX
전주 여행	477	어요	EF
전주 여행	477	한옥마을	NNP
전주 여행	477	초코파이	NNP
전주 여행	477	체험	NNG
전주 여행	477	장	NNG
전주 여행	477	수목원	NNG
전주 여행	477	드림	VV+ETM
전주 여행	477	랜드	NNG
전주 여행	477	순	NNG
전주 여행	477	으로	JKB
전주 여행	477	가	VV
전주 여행	477	는데	EC
전주 여행	477	이동	NNG
전주 여행	477	시간	NNG
전주 여행	477	이	JKS
전주 여행	477	얼마나	MAG
전주 여행	477	걸릴까요	VV+EF
전주 여행	477	자세	XR
전주 여행	477	하	XSA
전주 여행	477	게	EC
전주 여행	477	부탁	NNG
전주 여행	477	드릴게요	VV+EC
전주 여행	477	우선	MAG
전주 여행	477	한옥마을	NNP
전주 여행	477	내	NNB
전주 여행	477	에	JKB
전주 여행	477	초코파이	NNP
전주 여행	477	체험	NNG
전주 여행	477	장이	XSN
전주 여행	477	있	VA
전주 여행	477	으니까요	EC
전주 여행	477	이걸	NP+JKO
전주 여행	478	이번	NNG
전주 여행	478	에	JKB
전주 여행	478	태교	NNG
전주 여행	478	으로	JKB
전주 여행	478	2	SN
전주 여행	478	박	NNBC
전주 여행	478	3	SN
전주 여행	478	일	NNBC
전주 여행	478	놀	VV
전주 여행	478	러	EC
전주 여행	478	가	VX
전주 여행	478	려고	EC
전주 여행	478	하	VV
전주 여행	478	는데	EC
전주 여행	478	강아지	NNG
전주 여행	478	.	SF
전주 여행	478	..	SY
전주 여행	478	맛집	NNG
전주 여행	478	국내	NNG
전주 여행	478	전	NNG
전주 여행	478	주달	NNG
전주 여행	478	봉	NNG
전주 여행	478	이	JKS
전주 여행	478	달	NNG
전주 여행	478	봉	NNG
전주 여행	478	티비	NNG
전주 여행	478	코스	NNG
전주 여행	478	가	JKS
전주 여행	478	볼	VV+ETM
전주 여행	478	만	NNB
전주 여행	478	한	XSA+ETM
전주 여행	478	곳	NNG
전주 여행	478	여수	NNG
전주 여행	478	여수	NNG
전주 여행	478	가	JKS
전주 여행	478	볼	VV+ETM
전주 여행	478	만	NNB
전주 여행	478	한	XSA+ETM
전주 여행	478	곳	NNB
전주 여행	478	제주	NNP
전주 여행	478	도	JX
전주 여행	478	제주도	NNP
전주 여행	478	가	JKS
전주 여행	478	볼	VV+ETM
전주 여행	478	만	NNB
전주 여행	478	한	XSA+ETM
전주 여행	478	곳	NNG
전주 여행	478	전문	NNG
전주 여행	478	인	VCP+ETM
전주 여행	478	플	NNG
전주 여행	478	루	JKB
전주 여행	478	언서	NNG
전주 여행	478	전	NNG
전주 여행	478	주달	NNG
전주 여행	478	봉이	NNG
전주 여행	478	입니다	VCP+EF
전주 여행	478	숙소	NNG
전주 여행	478	잡	VV
전주 여행	478	기	ETN
전주 여행	478	가	JKS
전주 여행	478	힘드	VA
전주 여행	478	시	EP
전주 여행	478	다면	EC
전주 여행	478	바닷가	NNG
전주 여행	478	가	JKS
전주 여행	479	추천	NNG
전주 여행	479	해	XSV+EC
전주 여행	479	주	VX
전주 여행	479	세요	EP+EF
전주 여행	479	추천	NNG
전주 여행	479	해	XSV+EC
전주 여행	479	주	VX
전주 여행	479	세요	EP+EF
전주 여행	479	전	MM
전주 여행	479	주식	NNG
전주 여행	479	가	VV+EC
전주 여행	479	맥	NNG
전주 여행	479	문화	NNG
전주 여행	479	의	JKG
전주 여행	479	전일	NNG
전주 여행	479	슈퍼	NNG
전주 여행	479	등	NNB
전주 여행	479	의	JKG
전주 여행	479	전	MM
전주 여행	479	주만	NNP
전주 여행	479	의	JKG
전주 여행	479	술	NNG
전주 여행	479	문화	NNG
전주 여행	479	외	NNB
전주 여행	479	에	JKB
전주 여행	479	도	JX
전주 여행	479	에	IC
전주 여행	479	피큐어	NNP
전주 여행	479	평점	NNG
전주 여행	479	AA	SL
전주 여행	479	를	JKO
전주 여행	479	받	VV
전주 여행	479	은	ETM
전주 여행	479	전주식	NNP
전주 여행	479	한정식	NNP
전주 여행	479	의	JKG
전주 여행	479	최고봉	NNP
전주 여행	479	수구	NNP
전주 여행	479	정	NNP
전주 여행	479	전라	NNP
전주 여행	479	회관	NNG
전주 여행	479	궁	NNG
전주 여행	479	전주비빔밥	NNG
전주 여행	479	의	JKG
전주 여행	479	최고봉	NNG
전주 여행	479	고궁	NNG
전주 여행	479	성미	NNG
전주 여행	479	당	XSN
전주 여행	479	토종	NNG
전주 여행	479	명품	NNG
전주 여행	479	닭	NNG
전주 여행	479	을	JKO
전주 여행	479	사용	NNG
전주 여행	479	한	XSV+ETM
전주 여행	479	닭	NNG
전주 여행	479	요	VCP+EC
전주 여행	479	리의	NNG
전주 여행	480	1	SN
전주 여행	480	박	NNBC
전주 여행	480	2	SN
전주 여행	480	일	NNBC
전주 여행	480	혼자	NNG
전주 여행	480	코스	NNG
전주 여행	480	질문	NNG
전주 여행	480	하	XSV
전주 여행	480	신	EP+ETM
전주 여행	480	정보	NNG
전주 여행	480	정리	NNG
전주 여행	480	해	XSV+EC
전주 여행	480	봤	VX+EP
전주 여행	480	습니다	EF
전주 여행	480	참고	NNG
전주 여행	480	해	XSV+EC
전주 여행	480	주	VX
전주 여행	480	세요	EP+EF
전주 여행	480	전	MM
전주 여행	480	주	NNG
전주 여행	480	에서	JKB
전주 여행	480	가	VV
전주 여행	480	볼	EC+VX+ETM
전주 여행	480	만	NNB
전주 여행	480	한	XSA+ETM
전주 여행	480	곳	NNB
전주 여행	480	덕진	NNP
전주 여행	480	공원	NNG
전주 여행	480	추천	NNP
전주 여행	480	덕진	NNP
전주 여행	480	공원	NNG
전주 여행	480	이	JKS
전주 여행	480	터미널	NNG
전주 여행	480	에서	JKB
전주 여행	480	가장	MAG
전주 여행	480	가까운	VA+ETM
전주 여행	480	곳	NNG
전주 여행	480	이	VCP
전주 여행	480	에요	EF
전주 여행	480	산책	NNG
전주 여행	480	하	XSV
전주 여행	480	기	ETN
전주 여행	480	에	JKB
전주 여행	480	좋	VA
전주 여행	480	은	ETM
전주 여행	480	호수	NNG
전주 여행	480	공원	NNG
전주 여행	480	이	VCP
전주 여행	480	에요	EF
전주 여행	480	덕진	NNP
전주 여행	480	공원	NNG
전주 여행	480	을	JKO
전주 여행	480	생략	NNG
전주 여행	480	하	XSV
전주 여행	480	고	EC
전주 여행	480	곧바로	MAG
전주 여행	480	남부	NNG
전주 여행	480	시장	NNG
전주 여행	480	과	JC
전주 여행	481	갈려고	VV+EC
전주 여행	481	하	VV
전주 여행	481	는데	EC
전주 여행	481	맛집	NNG
전주 여행	481	국내	NNG
전주 여행	481	전	NNG
전주 여행	481	주달	NNG
전주 여행	481	봉	NNG
전주 여행	481	이	JKS
전주 여행	481	달	NNG
전주 여행	481	봉	NNG
전주 여행	481	티비	NNG
전주 여행	481	코스	NNG
전주 여행	481	가	JKS
전주 여행	481	볼	VV+ETM
전주 여행	481	만	NNB
전주 여행	481	한	XSA+ETM
전주 여행	481	곳	NNG
전주 여행	481	여수	NNG
전주 여행	481	여수	NNG
전주 여행	481	가	JKS
전주 여행	481	볼	VV+ETM
전주 여행	481	만	NNB
전주 여행	481	한	XSA+ETM
전주 여행	481	곳	NNB
전주 여행	481	제주	NNP
전주 여행	481	도	JX
전주 여행	481	제주도	NNP
전주 여행	481	가	JKS
전주 여행	481	볼	VV+ETM
전주 여행	481	만	NNB
전주 여행	481	한	XSA+ETM
전주 여행	481	곳	NNG
전주 여행	481	전문	NNG
전주 여행	481	인	VCP+ETM
전주 여행	481	플	NNG
전주 여행	481	루	JKB
전주 여행	481	언서	NNG
전주 여행	481	전	NNG
전주 여행	481	주달	NNG
전주 여행	481	봉이	NNG
전주 여행	481	입니다	VCP+EF
전주 여행	481	코스	NNG
전주 여행	481	는	JX
전주 여행	481	한옥	NNG
전주 여행	481	마을	NNG
전주 여행	481	에서부터	JKB
전주 여행	481	시작	NNG
전주 여행	481	을	JKO
전주 여행	482	2	SN
전주 여행	482	박	NNBC
전주 여행	482	3	SN
전주 여행	482	일	NNBC
전주 여행	482	부모	NNG
전주 여행	482	님	XSN
전주 여행	482	과	JC
전주 여행	482	가	VV
전주 여행	482	려고	EC
전주 여행	482	하	VV
전주 여행	482	는데	EC
전주 여행	482	정보	NNG
전주 여행	482	가	JKS
전주 여행	482	하나	NR
전주 여행	482	도	JX
전주 여행	482	없	VA
전주 여행	482	어서요	EC
전주 여행	482	숙소	NNG
전주 여행	482	는	JX
전주 여행	482	어디	NP
전주 여행	482	가	JKS
전주 여행	482	좋	VA
전주 여행	482	은지	EC
전주 여행	482	관광지	NNG
전주 여행	482	는	JX
전주 여행	482	어디	NP
전주 여행	482	가	JKS
전주 여행	482	있	VA
전주 여행	482	는지	EC
전주 여행	482	추천	NNG
전주 여행	482	부탁	NNG
전주 여행	482	드려요	VV+EC
전주 여행	482	맛집	NNG
전주 여행	482	국내	NNG
전주 여행	482	전	NNG
전주 여행	482	주달	NNG
전주 여행	482	봉	NNG
전주 여행	482	이	JKS
전주 여행	482	달	NNG
전주 여행	482	봉	NNG
전주 여행	482	티비	NNG
전주 여행	482	코스	NNG
전주 여행	482	가	JKS
전주 여행	482	볼	VV+ETM
전주 여행	482	만	NNB
전주 여행	482	한	XSA+ETM
전주 여행	482	곳	NNG
전주 여행	482	여수	NNG
전주 여행	483	코스	NNG
전주 여행	483	!	SF
전주 여행	483	!!	SY
전주 여행	483	이미	MAG
전주 여행	483	을	JKO
전주 여행	483	마치	VV
전주 여행	483	고	EC
전주 여행	483	복귀	NNG
전주 여행	483	하	XSV
전주 여행	483	셨	EP+EP
전주 여행	483	을	ETM
전주 여행	483	것	NNB
전주 여행	483	같	VA
전주 여행	483	네요	EF
전주 여행	483	저희	NP
전주 여행	483	도	JX
전주 여행	483	지난주	NNG
전주 여행	483	에	JKB
전주 여행	483	당일	NNG
전주 여행	483	코스	NNG
전주 여행	483	로	JKB
전주 여행	483	에	JKB
전주 여행	483	다녀왔	VV+EP
전주 여행	483	는데요	EF
전주 여행	483	주말	NNG
전주 여행	483	이	VCP
전주 여행	483	라서	EC
전주 여행	483	그런지	VA+EC
전주 여행	483	차	NNG
전주 여행	483	들	XSN
전주 여행	483	도	JX
전주 여행	483	많	VA
전주 여행	483	고	EC
전주 여행	483	관광지	NNG
전주 여행	483	에	JKB
전주 여행	483	는	JX
전주 여행	483	사람	NNG
전주 여행	483	들	XSN
전주 여행	483	도	JX
전주 여행	483	많	VA
전주 여행	483	아서	EC
전주 여행	483	생각	NNG
전주 여행	483	처럼	JKB
전주 여행	483	많이	MAG
전주 여행	483	둘러보	VV
전주 여행	483	지	EC
전주 여행	483	못해서	VX+EC
전주 여행	483	아쉽	VA
전주 여행	483	더라고요	EC
전주 여행	483	최소한	NNG
전주 여행	483	1	SN
전주 여행	483	박	NNBC
전주 여행	483	2	SN
전주 여행	483	일	NNBC
전주 여행	484	당일치기	NNG
전주 여행	484	을	JKO
전주 여행	484	가	VV
전주 여행	484	려고	EC
전주 여행	484	하	VV
전주 여행	484	는데	EC
전주 여행	484	질문	NNG
전주 여행	484	이	JKS
전주 여행	484	있	VA
전주 여행	484	습니다	EF
전주 여행	484	맛집	NNG
전주 여행	484	국내	NNG
전주 여행	484	전	NNG
전주 여행	484	주달	NNG
전주 여행	484	봉	NNG
전주 여행	484	이	JKS
전주 여행	484	달	NNG
전주 여행	484	봉	NNG
전주 여행	484	티비	NNG
전주 여행	484	코스	NNG
전주 여행	484	가	JKS
전주 여행	484	볼	VV+ETM
전주 여행	484	만	NNB
전주 여행	484	한	XSA+ETM
전주 여행	484	곳	NNG
전주 여행	484	여수	NNG
전주 여행	484	여수	NNG
전주 여행	484	가	JKS
전주 여행	484	볼	VV+ETM
전주 여행	484	만	NNB
전주 여행	484	한	XSA+ETM
전주 여행	484	곳	NNB
전주 여행	484	제주	NNP
전주 여행	484	도	JX
전주 여행	484	제주도	NNP
전주 여행	484	가	JKS
전주 여행	484	볼	VV+ETM
전주 여행	484	만	NNB
전주 여행	484	한	XSA+ETM
전주 여행	484	곳	NNG
전주 여행	484	전문	NNG
전주 여행	484	인	VCP+ETM
전주 여행	484	플	NNG
전주 여행	484	루	JKB
전주 여행	484	언서	NNG
전주 여행	484	전	NNG
전주 여행	484	주달	NNG
전주 여행	484	봉이	NNG
전주 여행	484	입니다	VCP+EF
전주 여행	484	기지	NNG
전주 여행	484	제	XSN
전주 여행	484	산책	NNG
전주 여행	484	저녁	NNG
전주 여행	484	에	JKB
전주 여행	484	도	JX
전주 여행	484	많이	MAG
전주 여행	484	들	XSN
전주 여행	484	하	VV
전주 여행	484	셔서	EP+EC
전주 여행	485	1	SN
전주 여행	485	박	NNBC
전주 여행	485	2	SN
전주 여행	485	일	NNBC
전주 여행	485	가	VV
전주 여행	485	는데	EC
전주 여행	485	코스	NNG
전주 여행	485	추천	NNG
전주 여행	485	부탁	NNG
전주 여행	485	드려요	VV+EC
전주 여행	485	~^^	SY
전주 여행	485	남자	NNG
전주 여행	485	친구	NNG
전주 여행	485	와	JC
전주 여행	485	생일	NNG
전주 여행	485	으로	JKB
전주 여행	485	을	JKO
전주 여행	485	가	VV
전주 여행	485	는데	EC
전주 여행	485	는	JX
전주 여행	485	처음	NNG
전주 여행	485	이	VCP
전주 여행	485	라	EC
전주 여행	485	좋	VA
전주 여행	485	은	ETM
전주 여행	485	코스	NNG
전주 여행	485	있	VV
전주 여행	485	으면	EC
전주 여행	485	추천	NNG
전주 여행	485	좀	MAG
